"Area","Year","forest_area","num_cattle","Land.area..sq..km.","cattle_per_sqkm","Percent_Change"
"Chile",2000,15817.06,940374,743532,1.26473911008538,19.445364537044
"Chile",1996,15588.656,1074765,743532,1.44548587014412,19.445364537044
"Chile",1994,15474.454,964289,743532,1.29690315951432,19.445364537044
"Chile",2016,17719.004,872106,743532,1.1729232904569,19.445364537044
"Chile",1992,15360.252,795193,743532,1.06948053345384,19.445364537044
"Chile",1990,15246.05,1010741,743532,1.35937794203881,19.445364537044
"China",2004,186444.482,38040782,9424700.5,4.03628550318389,39.9881341924451
"China",1996,169056.566,20636098,9424710,2.18957379059939,39.9881341924451
"China",2006,191166.448,39503568,9424700,4.19149341623606,39.9881341924451
"China",1990,157140.59,7737626,9424670,0.820997021646381,39.9881341924451
"China",1994,165084.574,16027167,9424670,1.70055471438257,39.9881341924451
"China",1992,161112.582,10163394,9424670,1.07838194865178,39.9881341924451
"China",2018,216104.608,39633182,9424702.9,4.20524470856264,39.9881341924451
"China",1998,173028.558,29323615,9424710,3.11135461992995,39.9881341924451
"China",2002,181722.516,34173375,9424700.2,3.62593761868415,39.9881341924451
"China",2000,177000.55,32532541,9424700,3.45183836090273,39.9881341924451
"China",2016,212231.036,38440805,9424700.5,4.07872961055898,39.9881341924451
"China",2014,208357.476,37864088,9424701.3,4.01753719239887,39.9881341924451
"China",2012,204483.928,38031144,9424700.9,4.03526269995475,39.9881341924451
"China",2010,200610.38,38925343,9424700.7,4.1301410240009,39.9881341924451
"China",2008,195888.414,41459004,9424700,4.39897333602131,39.9881341924451
"Colombia",1998,63180.028,3830000,1109500,3.45200540784137,-8.95381240903757
"Colombia",2000,62735.5,3716700,1109500,3.34988733663813,-8.95381240903757
"Colombia",1994,64069.084,3350818,1109500,3.02011536728256,-8.95381240903757
"Colombia",2010,60807.79,3623662,1109500,3.26603154574132,-8.95381240903757
"Colombia",2004,61964.416,3630000,1109500,3.27174402884182,-8.95381240903757
"Colombia",2014,60269.286,3937870,1109500,3.54922938260478,-8.95381240903757
"Colombia",1996,63624.556,3663100,1109500,3.30157728706625,-8.95381240903757
"Colombia",1990,64958.14,3883553,1109500,3.50027309598918,-8.95381240903757
"Colombia",2008,61193.332,4250000,1109500,3.83055430374042,-8.95381240903757
"Colombia",2016,59936.11,3632742,1109500,3.2742154123479,-8.95381240903757
"Colombia",1992,64513.612,3114807,1109500,2.80739702568725,-8.95381240903757
"Colombia",2006,61578.874,3884882,1109500,3.50147093285264,-8.95381240903757
"Colombia",2002,62349.958,3275960,1109500,2.95264533573682,-8.95381240903757
"Colombia",2018,59539.01,3434706,1109500,3.09572420009013,-8.95381240903757
"Colombia",2012,60538.538,4124658,1109500,3.71758269490762,-8.95381240903757
"Comoros",2004,39.928,11300,1861,6.07200429876411,-28.5280069474598
"Comoros",2006,39.052,11500,1861,6.1794734013971,-28.5280069474598
"Comoros",2010,37.3,11300,1861,6.07200429876411,-28.5280069474598
"Comoros",1996,43.432,9200,1861,4.94357872111768,-28.5280069474598
"Comoros",1992,45.184,9000,1861,4.83610961848469,-28.5280069474598
"Comoros",2018,33.796,11051,1861,5.93820526598603,-28.5280069474598
"Comoros",1990,46.06,8590,1861,4.61579795808705,-28.5280069474598
"Comoros",2000,41.68,9200,1861,4.94357872111768,-28.5280069474598
"Comoros",1994,44.308,9272,1861,4.98226759806556,-28.5280069474598
"Comoros",1998,42.556,8650,1861,4.64803868887695,-28.5280069474598
"Comoros",2012,36.424,11500,1861,6.1794734013971,-28.5280069474598
"Comoros",2002,40.804,11500,1861,6.1794734013971,-28.5280069474598
"Comoros",2014,35.548,11208,1861,6.02256851155293,-28.5280069474598
"Comoros",2016,34.672,11072,1861,5.94948952176249,-28.5280069474598
"Comoros",2008,38.176,11200,1861,6.01826974744761,-28.5280069474598
"Congo",2010,22075,39500,341500,0.115666178623719,-1.65359623571589
"Congo",1998,22219,8600,341500,0.0251830161054173,-1.65359623571589
"Congo",1990,22315,11000,341500,0.0322108345534407,-1.65359623571589
"Congo",1996,22243,8600,341500,0.0251830161054173,-1.65359623571589
"Congo",2012,22051,42000,341500,0.12298682284041,-1.65359623571589
"Congo",1994,22267,8300,341500,0.0243045387994143,-1.65359623571589
"Congo",2014,22027,37765,341500,0.110585651537335,-1.65359623571589
"Congo",2002,22171,11000,341500,0.0322108345534407,-1.65359623571589
"Congo",2008,22099,39000,341500,0.114202049780381,-1.65359623571589
"Congo",2006,22123,30000,341500,0.0878477306002928,-1.65359623571589
"Congo",2000,22195,10400,341500,0.0304538799414348,-1.65359623571589
"Congo",1992,22291,7800,341500,0.0228404099560761,-1.65359623571589
"Congo",2018,21973.6,39358,341500,0.115250366032211,-1.65359623571589
"Congo",2004,22147,18000,341500,0.0527086383601757,-1.65359623571589
"Congo",2016,22001.2,39520,341500,0.115724743777452,-1.65359623571589
"Costa Rica",2014,2936.664,385181,51060,7.54369369369369,4.38432964160418
"Costa Rica",2018,3002.134,353021,51060,6.9138464551508,4.38432964160418
"Costa Rica",2008,2868.404,372901,51060,7.30319232275754,4.38432964160418
"Costa Rica",2016,2969.398,317284,51060,6.21394437916177,4.38432964160418
"Costa Rica",1996,2877.292,466904,51060,9.14422248335292,4.38432964160418
"Costa Rica",2012,2903.932,384190,51060,7.52428515471994,4.38432964160418
"Costa Rica",2010,2871.2,418463,51060,8.19551508029769,4.38432964160418
"Costa Rica",1990,2907.4,412892,51060,8.08640814727771,4.38432964160418
"Costa Rica",2000,2857.22,377009,51060,7.38364669016843,4.38432964160418
"Costa Rica",2002,2860.016,292620,51060,5.73090481786134,4.38432964160418
"Costa Rica",1994,2887.328,431600,51060,8.45280062671367,4.38432964160418
"Costa Rica",2006,2865.608,328596,51060,6.43548766157462,4.38432964160418
"Costa Rica",1998,2867.256,381000,51060,7.46180963572268,4.38432964160418
"Costa Rica",1992,2897.364,393163,51060,7.70001958480219,4.38432964160418
"Costa Rica",2004,2862.812,333902,51060,6.53940462201332,4.38432964160418
"Cuba",1990,2058,900000,107400,8.37988826815642,57.5315840621963
"Cuba",2006,2733.2,360700,106430,3.38908202574462,57.5315840621963
"Cuba",1996,2284.2,476159,107400,4.43351024208566,57.5315840621963
"Cuba",2004,2633.8,404000,106410,3.79663565454375,57.5315840621963
"Cuba",2010,2932,379100,106440,3.56163096580233,57.5315840621963
"Cuba",1992,2133.4,682746,107400,6.35703910614525,57.5315840621963
"Cuba",2002,2534.4,465120,106390,4.37183945859573,57.5315840621963
"Cuba",1994,2208.8,452160,107400,4.21005586592179,57.5315840621963
"Cuba",2008,2832.6,377300,106440,3.54472003006389,57.5315840621963
"Cuba",1998,2359.6,490467,107400,4.56673184357542,57.5315840621963
"Cuba",2014,3133.6,423700,104020,4.07325514324168,57.5315840621963
"Cuba",2000,2435,511986,107400,4.76709497206704,57.5315840621963
"Cuba",2016,3195.6,495100,104040,4.75874663590927,57.5315840621963
"Cuba",2012,3032.8,395600,106649,3.7093643634727,57.5315840621963
"Cuba",2018,3218.8,485800,103800,4.68015414258189,57.5315840621963
"Cyprus",2000,171.61,18400,9240,1.99134199134199,7.08832474706721
"Cyprus",2018,172.602,16860,9240,1.82467532467532,7.08832474706721
"Cyprus",2016,172.674,16378,9240,1.77251082251082,7.08832474706721
"Cyprus",2002,171.856,15561,9240,1.68409090909091,7.08832474706721
"Cyprus",2004,172.102,16611,9240,1.79772727272727,7.08832474706721
"Cyprus",2008,172.594,18662,9240,2.01969696969697,7.08832474706721
"Cyprus",2010,172.84,16441,9240,1.779329004329,7.08832474706721
"Cyprus",2014,172.736,14710,9240,1.59199134199134,7.08832474706721
"Cyprus",1998,169.51,17700,9240,1.91558441558442,7.08832474706721
"Cyprus",1996,167.41,16300,9240,1.76406926406926,7.08832474706721
"Cyprus",2006,172.348,18506,9240,2.00281385281385,7.08832474706721
"Cyprus",1994,165.31,14900,9240,1.61255411255411,7.08832474706721
"Cyprus",1992,163.21,14700,9240,1.59090909090909,7.08832474706721
"Cyprus",2012,172.788,16716,9240,1.80909090909091,7.08832474706721
"Cyprus",1990,161.11,13200,9240,1.42857142857143,7.08832474706721
"Denmark",2000,571.6,622300,42430,14.6665095451332,18.2522956495559
"Denmark",2018,626.936,493200,40000,12.33,18.2522956495559
"Denmark",1992,539.472,857300,42430,20.2050436012255,18.2522956495559
"Denmark",1994,547.504,774700,42430,18.2583078010841,18.2522956495559
"Denmark",1998,563.568,662300,42430,15.6092387461702,18.2522956495559
"Denmark",2016,625.432,495843,40000,12.396075,18.2522956495559
"Denmark",2004,577.556,606910,42430,14.3037944850342,18.2522956495559
"Denmark",1990,531.44,787986,42390,18.5889596602972,18.2522956495559
"Denmark",2006,580.534,492899,42430,11.6167570115484,18.2522956495559
"Denmark",1996,555.536,734500,42430,17.3108649540419,18.2522956495559
"Denmark",2002,574.578,626100,42430,14.7560688192317,18.2522956495559
"Denmark",2014,617.042,485218,40000,12.13045,18.2522956495559
"Denmark",2012,601.766,496000,40000,12.4,18.2522956495559
"Denmark",2010,586.49,500842,42430,11.8039594626444,18.2522956495559
"Denmark",2008,583.512,495100,42430,11.6686306858355,18.2522956495559
"Djibouti",2006,5.6,36667,23180,1.58183779119931,3.57142857142857
"Djibouti",2016,5.64,53971,23180,2.32834339948231,3.57142857142857
"Djibouti",2012,5.6,53764,23180,2.31941328731665,3.57142857142857
"Djibouti",1992,5.6,27000,23180,1.16479723899914,3.57142857142857
"Djibouti",2010,5.6,55000,23180,2.37273511647972,3.57142857142857
"Djibouti",2004,5.6,33000,23180,1.42364106988783,3.57142857142857
"Djibouti",2008,5.6,55000,23180,2.37273511647972,3.57142857142857
"Djibouti",1994,5.6,31700,23180,1.36755823986195,3.57142857142857
"Djibouti",1996,5.6,31610,23180,1.36367558239862,3.57142857142857
"Djibouti",1990,5.6,20389,23180,0.879594477998274,3.57142857142857
"Djibouti",2000,5.6,55000,23180,2.37273511647972,3.57142857142857
"Djibouti",2002,5.6,55000,23180,2.37273511647972,3.57142857142857
"Djibouti",1998,5.6,34000,23180,1.46678170836928,3.57142857142857
"Djibouti",2014,5.6,53047,23180,2.28848144952545,3.57142857142857
"Djibouti",2018,5.72,54779,23180,2.36320103537532,3.57142857142857
"Dominica",1994,49.334,2680,750,3.57333333333333,-4.84993043132579
"Dominica",1998,48.358,2900,750,3.86666666666667,-4.84993043132579
"Dominica",1992,49.822,2700,750,3.6,-4.84993043132579
"Dominica",2006,47.87,3000,750,4,-4.84993043132579
"Dominica",1996,48.846,2900,750,3.86666666666667,-4.84993043132579
"Dominica",2002,47.87,3000,750,4,-4.84993043132579
"Dominica",1990,50.31,2750,750,3.66666666666667,-4.84993043132579
"Dominica",2000,47.87,3000,750,4,-4.84993043132579
"Dominica",2014,47.87,3108,750,4.144,-4.84993043132579
"Dominica",2008,47.87,3000,750,4,-4.84993043132579
"Dominica",2010,47.87,3000,750,4,-4.84993043132579
"Dominica",2016,47.87,3063,750,4.084,-4.84993043132579
"Dominica",2004,47.87,3000,750,4,-4.84993043132579
"Dominica",2018,47.87,3088,750,4.11733333333333,-4.84993043132579
"Dominica",2012,47.87,3200,750,4.26666666666667,-4.84993043132579
"Dominican Republic",1996,1821.438,330000,48310,6.83088387497413,34.4356037093467
"Dominican Republic",2008,2052.99,505000,48310,10.453322293521,34.4356037093467
"Dominican Republic",2018,2127.92,484959,48310,10.038480645829,34.4356037093467
"Dominican Republic",2016,2111.74,493387,48310,10.2129372800662,34.4356037093467
"Dominican Republic",1994,1745.922,322000,48310,6.66528669012627,34.4356037093467
"Dominican Republic",2004,2012.73,390000,48310,8.07286276133306,34.4356037093467
"Dominican Republic",2014,2097.544,510329,48310,10.5636307182778,34.4356037093467
"Dominican Republic",2000,1972.47,350000,48310,7.24487683709377,34.4356037093467
"Dominican Republic",2002,1992.6,385000,48310,7.96936452080315,34.4356037093467
"Dominican Republic",1992,1670.406,316000,48310,6.54108880149037,34.4356037093467
"Dominican Republic",2006,2032.86,420000,48310,8.69385220451252,34.4356037093467
"Dominican Republic",2010,2073.12,567600,48310,11.7491202649555,34.4356037093467
"Dominican Republic",2012,2085.332,481700,48310,9.97102049265163,34.4356037093467
"Dominican Republic",1998,1896.954,404530,48310,8.37362864831298,34.4356037093467
"Dominican Republic",1990,1594.89,350000,48310,7.24487683709377,34.4356037093467
"Ecuador",1996,14091.184,835000,276840,3.01618263256755,-14.5868600847035
"Ecuador",1998,13910.842,929529,248360,3.7426679014334,-14.5868600847035
"Ecuador",2004,13449.576,1043724,248360,4.20246416492189,-14.5868600847035
"Ecuador",2002,13590.038,1024084,248360,4.12338540827831,-14.5868600847035
"Ecuador",1994,14271.526,773180,276840,2.79287675191446,-14.5868600847035
"Ecuador",1990,14632.21,775543,276840,2.80141236815489,-14.5868600847035
"Ecuador",2006,13309.114,1031863,248360,4.15470687711387,-14.5868600847035
"Ecuador",2016,12754.91,1021755,248360,4.11400789177001,-14.5868600847035
"Ecuador",2018,12626.37,1024325,248360,4.12435577387663,-14.5868600847035
"Ecuador",2012,12944.586,1300000,248360,5.23433725237558,-14.5868600847035
"Ecuador",1992,14451.868,773420,276840,2.79374367865915,-14.5868600847035
"Ecuador",2014,12860.982,1128878,248360,4.54532936060557,-14.5868600847035
"Ecuador",2000,13730.5,1002458,248360,4.0363101948784,-14.5868600847035
"Ecuador",2010,13028.19,1274500,248360,5.1316637139636,-14.5868600847035
"Ecuador",2008,13168.652,1215931,248360,4.895840715091,-14.5868600847035
"Egypt",1994,49.97,1456664,995450,1.4633221156261,2.67062314540058
"Egypt",1996,53.05,1400000,995450,1.4063991159777,2.67062314540058
"Egypt",1998,56.13,1426250,995450,1.43276909940228,2.67062314540058
"Egypt",2000,59.21,1478000,995450,1.4847556381536,2.67062314540058
"Egypt",2002,60.496,1145000,995450,1.15023356271033,2.67062314540058
"Egypt",2004,61.782,1187000,995450,1.19242553618966,2.67062314540058
"Egypt",2006,63.068,1266000,995450,1.27178662916269,2.67062314540058
"Egypt",2012,58.752,1462000,995450,1.46868250539957,2.67062314540058
"Egypt",2010,65.64,1454000,995450,1.46064593902255,2.67062314540058
"Egypt",2014,51.864,1367000,995450,1.37324827967251,2.67062314540058
"Egypt",2018,46.356,1145000,995450,1.15023356271033,2.67062314540058
"Egypt",1992,46.89,1255000,995450,1.26073635039429,2.67062314540058
"Egypt",1990,43.81,1065000,995450,1.06986789894018,2.67062314540058
"Egypt",2008,64.354,1354000,995450,1.36018885930986,2.67062314540058
"Egypt",2016,47.732,1390000,995450,1.39635340800643,2.67062314540058
"El Salvador",1990,718.88,162520,20720,7.84362934362934,-18.7792121077231
"El Salvador",2012,619.88,158345,20720,7.6421332046332,-18.7792121077231
"El Salvador",2010,628.88,199400,20720,9.62355212355212,-18.7792121077231
"El Salvador",2008,637.88,194236,20720,9.37432432432432,-18.7792121077231
"El Salvador",2006,646.88,184719,20720,8.91500965250965,-18.7792121077231
"El Salvador",2014,610.88,106070,20720,5.11920849420849,-18.7792121077231
"El Salvador",2004,655.88,160159,20720,7.72968146718147,-18.7792121077231
"El Salvador",1994,700.88,162600,20720,7.84749034749035,-18.7792121077231
"El Salvador",2016,601.88,113004,20720,5.453861003861,-18.7792121077231
"El Salvador",1996,691.88,162000,20720,7.81853281853282,-18.7792121077231
"El Salvador",1992,709.88,131829,20720,6.36240347490348,-18.7792121077231
"El Salvador",2002,664.88,240000,20720,11.5830115830116,-18.7792121077231
"El Salvador",2000,673.88,207634,20720,10.0209459459459,-18.7792121077231
"El Salvador",2018,592.88,105212,20720,5.07779922779923,-18.7792121077231
"El Salvador",1998,682.88,205600,20720,9.92277992277992,-18.7792121077231
"Equatorial Guinea",2012,2515.294,439,28050,0.015650623885918,-9.28922068058463
"Equatorial Guinea",1998,2632.294,405,28050,0.0144385026737968,-9.28922068058463
"Equatorial Guinea",1996,2649.008,400,28050,0.0142602495543672,-9.28922068058463
"Equatorial Guinea",1994,2665.722,395,28050,0.0140819964349376,-9.28922068058463
"Equatorial Guinea",2014,2498.578,433,28050,0.0154367201426025,-9.28922068058463
"Equatorial Guinea",1992,2682.436,390,28050,0.013903743315508,-9.28922068058463
"Equatorial Guinea",2010,2532.01,445,28050,0.0158645276292335,-9.28922068058463
"Equatorial Guinea",1990,2699.15,380,28050,0.0135472370766488,-9.28922068058463
"Equatorial Guinea",2018,2465.14,424,28050,0.0151158645276292,-9.28922068058463
"Equatorial Guinea",2000,2615.58,410,28050,0.0146167557932264,-9.28922068058463
"Equatorial Guinea",2004,2582.152,420,28050,0.0149732620320856,-9.28922068058463
"Equatorial Guinea",2016,2481.86,422,28050,0.0150445632798574,-9.28922068058463
"Equatorial Guinea",2008,2548.724,425,28050,0.0151515151515152,-9.28922068058463
"Equatorial Guinea",2006,2565.438,425,28050,0.0151515151515152,-9.28922068058463
"Equatorial Guinea",2002,2598.866,415,28050,0.014795008912656,-9.28922068058463
"Eswatini",2006,480.57,67000,17200,3.8953488372093,7.89781844992844
"Eswatini",1996,468.424,42531,17200,2.47273255813953,7.89781844992844
"Eswatini",2002,475.71,57000,17200,3.31395348837209,7.89781844992844
"Eswatini",1992,463.568,65606,17200,3.8143023255814,7.89781844992844
"Eswatini",2010,485.43,72000,17200,4.18604651162791,7.89781844992844
"Eswatini",1990,461.14,51361,17200,2.98610465116279,7.89781844992844
"Eswatini",2000,473.28,69182,17200,4.02220930232558,7.89781844992844
"Eswatini",1998,470.852,56040,17200,3.25813953488372,7.89781844992844
"Eswatini",2018,495.136,72816,17200,4.23348837209302,7.89781844992844
"Eswatini",2012,487.858,75000,17200,4.36046511627907,7.89781844992844
"Eswatini",1994,465.996,62541,17200,3.63610465116279,7.89781844992844
"Eswatini",2004,478.14,70000,17200,4.06976744186047,7.89781844992844
"Eswatini",2014,490.286,73486,17200,4.27244186046512,7.89781844992844
"Eswatini",2016,492.712,70793,17200,4.11587209302326,7.89781844992844
"Eswatini",2008,483,68000,17200,3.95348837209302,7.89781844992844
"Fiji",2006,1046.532,36986,18270,2.02441160372195,21.3187327735743
"Fiji",2004,1033.178,37217,18270,2.03705528188287,21.3187327735743
"Fiji",2002,1019.824,40867,18270,2.2368363437329,21.3187327735743
"Fiji",2000,1006.47,44800,18270,2.45210727969349,21.3187327735743
"Fiji",2016,1113.3,21675,18270,1.1863711001642,21.3187327735743
"Fiji",1996,979.758,40017,18270,2.19031198686371,21.3187327735743
"Fiji",2012,1086.592,26883,18270,1.47142857142857,21.3187327735743
"Fiji",1998,993.114,49000,18270,2.68199233716475,21.3187327735743
"Fiji",2014,1099.944,44568,18270,2.43940886699507,21.3187327735743
"Fiji",2010,1073.24,32877,18270,1.79950738916256,21.3187327735743
"Fiji",1992,953.046,43733,18270,2.39370552818829,21.3187327735743
"Fiji",2018,1126.66,16981,18270,0.929447181171319,21.3187327735743
"Fiji",1994,966.402,38433,18270,2.10361247947455,21.3187327735743
"Fiji",2008,1059.886,31100,18270,1.70224411603722,21.3187327735743
"Fiji",1990,939.69,56000,18270,3.06513409961686,21.3187327735743
"Finland",2006,22323.456,304020,304110,0.99970405445398,2.43959748264368
"Finland",2016,22409,284850,303910,0.93728406436116,2.43959748264368
"Finland",2010,22242,270000,303900,0.888450148075025,2.43959748264368
"Finland",2012,22308.8,269400,303890,0.886504985356544,2.43959748264368
"Finland",2008,22282.728,275060,303900,0.905100361961171,2.43959748264368
"Finland",2014,22375.6,274600,303890,0.903616440159268,2.43959748264368
"Finland",2002,22404.912,339100,304590,1.11329984569421,2.43959748264368
"Finland",2004,22364.184,327650,304590,1.07570832922946,2.43959748264368
"Finland",2000,22445.64,368000,304590,1.20818148987163,2.43959748264368
"Finland",1998,22331.578,387300,304590,1.2715453560524,2.43959748264368
"Finland",2018,22409,277860,303920,0.914253750987102,2.43959748264368
"Finland",1990,21875.33,510500,304590,1.67602350700942,2.43959748264368
"Finland",1994,22103.454,438400,304590,1.43931186184707,2.43959748264368
"Finland",1992,21989.392,494200,304590,1.62250894645261,2.43959748264368
"Finland",1996,22217.516,393400,304590,1.29157227748777,2.43959748264368
"France",2014,16752.6,4640827,547557,8.47551396475618,19.5137157107232
"France",1996,14947.2,6158000,547566,11.2461328862639,19.5137157107232
"France",2016,16919.4,4727540,547557,8.63387738628125,19.5137157107232
"France",1998,15117.6,5866000,547566,10.7128638374187,19.5137157107232
"France",2000,15288,5476000,547567,10.0006026659751,19.5137157107232
"France",2002,15514.2,6004190,547567,10.9652152156722,19.5137157107232
"France",1994,14776.8,5958200,547566,10.8812453658554,19.5137157107232
"France",2006,15966.6,5211662,547557,9.51802643377767,19.5137157107232
"France",1990,14436,6672000,547566,12.1848325133409,19.5137157107232
"France",2018,17086.2,4625960,547557,8.44836245358931,19.5137157107232
"France",2012,16585.8,4950496,547557,9.04106056538406,19.5137157107232
"France",2004,15740.4,5620084,547567,10.2637375882769,19.5137157107232
"France",2008,16192.8,5112430,547557,9.33679963912433,19.5137157107232
"France",1992,14606.4,6907844,547566,12.6155458885322,19.5137157107232
"France",2010,16419,5162943,547557,9.42905122206455,19.5137157107232
"French Polynesia",1996,146.902,720,3660,0.19672131147541,3.48265595790348
"French Polynesia",1998,147.726,1120,3660,0.306010928961749,3.48265595790348
"French Polynesia",2000,148.55,1330,3660,0.363387978142077,3.48265595790348
"French Polynesia",2008,149.278,840,3660,0.229508196721311,3.48265595790348
"French Polynesia",2004,148.914,1120,3660,0.306010928961749,3.48265595790348
"French Polynesia",2010,149.46,820,3660,0.224043715846995,3.48265595790348
"French Polynesia",2006,149.096,840,3660,0.229508196721311,3.48265595790348
"French Polynesia",1992,145.254,800,3660,0.218579234972678,3.48265595790348
"French Polynesia",1990,144.43,1700,3660,0.46448087431694,3.48265595790348
"French Polynesia",2014,149.46,890,3660,0.243169398907104,3.48265595790348
"French Polynesia",2018,149.46,781,3520,0.221875,3.48265595790348
"French Polynesia",2002,148.732,750,3660,0.204918032786885,3.48265595790348
"French Polynesia",2016,149.46,810,3660,0.221311475409836,3.48265595790348
"French Polynesia",1994,146.078,730,3660,0.199453551912568,3.48265595790348
"French Polynesia",2012,149.46,960,3660,0.262295081967213,3.48265595790348
"Gabon",1998,23712.324,7200,257670,0.02794271742927,-0.972240108208112
"Gabon",1994,23736.972,7800,257670,0.0302712772150425,-0.972240108208112
"Gabon",1992,23749.296,7600,257670,0.029495090619785,-0.972240108208112
"Gabon",2016,23578.12,8098,257670,0.0314277952419762,-0.972240108208112
"Gabon",2014,23601.882,8961,257670,0.0347770404005123,-0.972240108208112
"Gabon",1990,23761.62,7000,257670,0.0271665308340125,-0.972240108208112
"Gabon",1996,23724.648,7500,257670,0.0291069973221562,-0.972240108208112
"Gabon",2010,23649.41,8600,257670,0.0333760235960725,-0.972240108208112
"Gabon",2000,23700,8450,257670,0.0327938836496294,-0.972240108208112
"Gabon",2018,23554.36,8006,257670,0.0310707494081577,-0.972240108208112
"Gabon",2006,23669.646,8400,257670,0.032599837000815,-0.972240108208112
"Gabon",2012,23625.646,8750,257670,0.0339581635425156,-0.972240108208112
"Gabon",2008,23659.528,8500,257670,0.0329879302984437,-0.972240108208112
"Gabon",2002,23689.882,7550,257670,0.0293010439709706,-0.972240108208112
"Gabon",2004,23679.764,10900,257670,0.0423021694415337,-0.972240108208112
"Gambia",1994,391.728,27645,10120,2.73171936758893,-41.4773549413978
"Gambia",2018,254.138,32760,10120,3.23715415019763,-41.4773549413978
"Gambia",1996,380.262,28061,10120,2.77282608695652,-41.4773549413978
"Gambia",2010,300,34000,10120,3.3596837944664,-41.4773549413978
"Gambia",2008,311.466,33600,10120,3.3201581027668,-41.4773549413978
"Gambia",2012,288.536,32000,10120,3.16205533596838,-41.4773549413978
"Gambia",2004,334.398,32650,10120,3.22628458498024,-41.4773549413978
"Gambia",2016,265.606,32416,10120,3.20316205533597,-41.4773549413978
"Gambia",1990,414.66,26000,10120,2.56916996047431,-41.4773549413978
"Gambia",1992,403.194,27235,10120,2.69120553359684,-41.4773549413978
"Gambia",2014,277.072,33767,10120,3.33666007905138,-41.4773549413978
"Gambia",1998,368.796,28483,10120,2.8145256916996,-41.4773549413978
"Gambia",2006,322.932,33040,10120,3.26482213438735,-41.4773549413978
"Gambia",2002,345.864,26200,10120,2.58893280632411,-41.4773549413978
"Gambia",2000,357.33,28912,10120,2.85691699604743,-41.4773549413978
"Germany",2004,11376,4141100,348770,11.873440949623,1.05309734513274
"Germany",2008,11398,3817624,348630,10.9503599804951,1.05309734513274
"Germany",2012,11413,3653786,348540,10.4831181499971,1.05309734513274
"Germany",1992,11310.8,6161375,349130,17.6477959499327,1.05309734513274
"Germany",2002,11365,4272156,348860,12.2460471249212,1.05309734513274
"Germany",2000,11354,4285724,348950,12.2817710273678,1.05309734513274
"Germany",2010,11409,3803813,348570,10.9126230025533,1.05309734513274
"Germany",2014,11417,3606557,348900,10.3369360848381,1.05309734513274
"Germany",2016,11419,3640070,349360,10.4192523471491,1.05309734513274
"Germany",2018,11419,3438000,349380,9.84028851107676,1.05309734513274
"Germany",2006,11387,3806192,348720,10.9147510896995,1.05309734513274
"Germany",1996,11332.4,4984755,349090,14.2792832793835,1.05309734513274
"Germany",1998,11343.2,4610587,349020,13.2100939774225,1.05309734513274
"Germany",1990,11300,7354449,349130,21.0650731819093,1.05309734513274
"Germany",1994,11321.6,4844395,349110,13.8764143106757,1.05309734513274
"Ghana",2004,8486.338,184560,227540,0.811110134481849,-19.5334463224462
"Ghana",2008,8124.066,202800,227540,0.891271864287598,-19.5334463224462
"Ghana",2006,8305.202,190921,227540,0.839065658785269,-19.5334463224462
"Ghana",2012,7917.934,170000,227540,0.747121385250945,-19.5334463224462
"Ghana",2018,7943.602,169343,227540,0.744233980838534,-19.5334463224462
"Ghana",2016,7901.494,116056,227540,0.510046585215786,-19.5334463224462
"Ghana",1998,9063.74,180500,227540,0.793267117869386,-19.5334463224462
"Ghana",2002,8667.474,193000,227540,0.84820251384372,-19.5334463224462
"Ghana",2010,7942.93,159944,227540,0.702926957897512,-19.5334463224462
"Ghana",1990,9924.26,171718,227540,0.754671706073657,-19.5334463224462
"Ghana",2000,8848.61,190000,227540,0.83501801880988,-19.5334463224462
"Ghana",2014,7892.938,165229,227540,0.726153643315461,-19.5334463224462
"Ghana",1992,9709.13,173900,227540,0.764261228794937,-19.5334463224462
"Ghana",1996,9278.87,182000,227540,0.799859365386306,-19.5334463224462
"Ghana",1994,9494,178000,227540,0.782280038674519,-19.5334463224462
"Greece",2016,3901.8024,169341,128900,1.31373933281614,18.2883029548429
"Greece",1990,3298.551,392090,128900,3.04181536074476,18.2883029548429
"Greece",2014,3901.803,220720,128900,1.71233514352211,18.2883029548429
"Greece",2012,3901.803,330412,128900,2.5633204034135,18.2883029548429
"Greece",2018,3901.8012,166160,128900,1.28906128782002,18.2883029548429
"Greece",1992,3358.8867,357000,128900,2.76958882854926,18.2883029548429
"Greece",2004,3720.859,366328,128900,2.84195500387898,18.2883029548429
"Greece",2002,3660.5443,355009,128900,2.75414274631497,18.2883029548429
"Greece",1994,3419.2224,335045,128900,2.59926299456943,18.2883029548429
"Greece",2010,3901.803,343719,128900,2.66655546935609,18.2883029548429
"Greece",2008,3841.4883,350817,128900,2.72162141194725,18.2883029548429
"Greece",1998,3539.8939,346298,128900,2.68656322730799,18.2883029548429
"Greece",2000,3600.2296,339449,128900,2.63342901474011,18.2883029548429
"Greece",2006,3781.1736,348604,128900,2.704453064391,18.2883029548429
"Greece",1996,3479.5582,336889,128900,2.61356865787432,18.2883029548429
"Grenada",2000,17.7,880,340,2.58823529411765,0
"Grenada",1998,17.7,870,340,2.55882352941176,0
"Grenada",2004,17.7,910,340,2.67647058823529,0
"Grenada",1990,17.7,800,340,2.35294117647059,0
"Grenada",2016,17.7,873,340,2.56764705882353,0
